,GROUP,CONCEPT,NAME,NAME_USED,MAJOR_GROUP,TERR_GROUP,MAJOR_ORDER,SPECIES_NAME,NEW_GROUP,NEW_GROUP_2,bad_sp
3121,FungusGnats,Dip_8531,Phronia strenua,Phronia strenua,INSECTS,TERR_INC,OTHER_INSECTS,Phronia strenua,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3309,FungusGnats,Dip_6391,Phronia sudetica,Phronia sudetica,INSECTS,TERR_INC,OTHER_INSECTS,Phronia sudetica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3162,FungusGnats,Dip_6393,Phronia tenuis,Phronia tenuis,INSECTS,TERR_INC,OTHER_INSECTS,Phronia tenuis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3483,FungusGnats,Dip_6394,Phronia tiefii,Phronia tiefii,INSECTS,TERR_INC,OTHER_INSECTS,Phronia tiefii,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3058,FungusGnats,Dip_6395,Phronia triangularis,Phronia triangularis,INSECTS,TERR_INC,OTHER_INSECTS,Phronia triangularis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3405,FungusGnats,Dip_6396,Phronia vitrea,Phronia vitrea,INSECTS,TERR_INC,OTHER_INSECTS,Phronia vitrea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3300,FungusGnats,Dip_6406,Phthinia humilis,Phthinia humilis,INSECTS,TERR_INC,OTHER_INSECTS,Phthinia humilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3201,FungusGnats,Dip_6407,Phthinia mira,Phthinia mira,INSECTS,TERR_INC,OTHER_INSECTS,Phthinia mira,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3147,FungusGnats,Dip_6408,Phthinia winnertzi,Phthinia winnertzi,INSECTS,TERR_INC,OTHER_INSECTS,Phthinia winnertzi,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3417,FungusGnats,Dip_6525,Phytosciara flavipes,Phytosciara flavipes,INSECTS,TERR_INC,OTHER_INSECTS,Phytosciara flavipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
3030,FungusGnats,Dip_6582,Platurocypta punctum,Platurocypta punctum,INSECTS,TERR_INC,OTHER_INSECTS,Platurocypta punctum,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3059,FungusGnats,Dip_6583,Platurocypta testata,Platurocypta testata,INSECTS,TERR_INC,OTHER_INSECTS,Platurocypta testata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3070,FungusGnats,Dip_6705,Platyura marginata,Platyura marginata,INSECTS,TERR_INC,OTHER_INSECTS,Platyura marginata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3159,FungusGnats,Dip_6742,Polylepta guttiventris,Polylepta guttiventris,INSECTS,TERR_INC,OTHER_INSECTS,Polylepta guttiventris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3119,FungusGnats,Dip_6839,Pseudexechia aurivernica,Pseudexechia aurivernica,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia aurivernica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3466,FungusGnats,Dip_6840,Pseudexechia monica,Pseudexechia monica,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia monica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3363,FungusGnats,Dip_6841,Pseudexechia parallela,Pseudexechia parallela,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia parallela,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3387,FungusGnats,Dip_6842,Pseudexechia trisignata,Pseudexechia trisignata,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia trisignata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3207,FungusGnats,Dip_11611,Pseudexechia trisignata agg.,Pseudexechia trisignata agg.,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia trisignata agg.,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
3089,FungusGnats,Dip_6843,Pseudexechia trivittata,Pseudexechia trivittata,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia trivittata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3365,FungusGnats,Dip_11610,Pseudexechia tuomikoskii,Pseudexechia tuomikoskii,INSECTS,TERR_INC,OTHER_INSECTS,Pseudexechia tuomikoskii,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3041,FungusGnats,Dip_6845,Pseudobrachypeza helvetica,Pseudobrachypeza helvetica,INSECTS,TERR_INC,OTHER_INSECTS,Pseudobrachypeza helvetica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3270,FungusGnats,Dip_6877,Pseudorymosia fovea,Pseudorymosia fovea,INSECTS,TERR_INC,OTHER_INSECTS,Pseudorymosia fovea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3398,FungusGnats,Dip_6963,Pyratula perpusilla,Pyratula perpusilla,INSECTS,TERR_INC,OTHER_INSECTS,Pyratula perpusilla,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3247,FungusGnats,Dip_6964,Pyratula zonata,Pyratula zonata,INSECTS,TERR_INC,OTHER_INSECTS,Pyratula zonata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3469,FungusGnats,Dip_7180,Rocetelion humerale,Rocetelion humerale,INSECTS,TERR_INC,OTHER_INSECTS,Rocetelion humerale,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3320,FungusGnats,Dip_7184,Rondaniella dimidiata,Rondaniella dimidiata,INSECTS,TERR_INC,OTHER_INSECTS,Rondaniella dimidiata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3375,FungusGnats,Dip_7188,Rutylapa ruficornis,Rutylapa ruficornis,INSECTS,TERR_INC,OTHER_INSECTS,Rutylapa ruficornis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3488,FungusGnats,Dip_7190,Rymosia acta,Rymosia acta,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia acta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3504,FungusGnats,Dip_7191,Rymosia affinis,Rymosia affinis,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia affinis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3166,FungusGnats,Dip_7192,Rymosia armata,Rymosia armata,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia armata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3290,FungusGnats,Dip_7193,Rymosia bifida,Rymosia bifida,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia bifida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3386,FungusGnats,Dip_7194,Rymosia britteni,Rymosia britteni,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia britteni,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3411,FungusGnats,Dip_7195,Rymosia connexa,Rymosia connexa,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia connexa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3230,FungusGnats,Dip_7196,Rymosia coulsoni,Rymosia coulsoni,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia coulsoni,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3098,FungusGnats,Dip_7197,Rymosia fasciata,Rymosia fasciata,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia fasciata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3388,FungusGnats,Dip_7198,Rymosia fosteri,Rymosia fosteri,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia fosteri,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3148,FungusGnats,Dip_7199,Rymosia placida,Rymosia placida,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia placida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3249,FungusGnats,Dip_7200,Rymosia setiger,Rymosia setiger,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia setiger,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3212,FungusGnats,Dip_7201,Rymosia signatipes,Rymosia signatipes,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia signatipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3304,FungusGnats,Dip_7202,Rymosia speyae,Rymosia speyae,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia speyae,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3358,FungusGnats,Dip_7203,Rymosia spinipes,Rymosia spinipes,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia spinipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3135,FungusGnats,Dip_7205,Rymosia virens,Rymosia virens,INSECTS,TERR_INC,OTHER_INSECTS,Rymosia virens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3072,FungusGnats,Dip_7208,Saigusaia flaviventris,Saigusaia flaviventris,INSECTS,TERR_INC,OTHER_INSECTS,Saigusaia flaviventris,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3502,FungusGnats,Dip_7312,Scatopsciara vitripennis,Scatopsciara vitripennis,INSECTS,TERR_INC,OTHER_INSECTS,Scatopsciara vitripennis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3515,FungusGnats,Dip_7327,Sceptonia concolor,Sceptonia concolor,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia concolor,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3188,FungusGnats,Dip_7328,Sceptonia costata,Sceptonia costata,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia costata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3010,FungusGnats,Dip_7329,Sceptonia cryptocauda,Sceptonia cryptocauda,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia cryptocauda,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3396,FungusGnats,Dip_7330,Sceptonia flavipuncta,Sceptonia flavipuncta,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia flavipuncta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3225,FungusGnats,Dip_7331,Sceptonia fumipes,Sceptonia fumipes,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia fumipes,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3413,FungusGnats,Dip_7332,Sceptonia fuscipalpis,Sceptonia fuscipalpis,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia fuscipalpis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3506,FungusGnats,Dip_7333,Sceptonia humerella,Sceptonia humerella,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia humerella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3107,FungusGnats,Dip_7334,Sceptonia membranacea,Sceptonia membranacea,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia membranacea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3131,FungusGnats,Dip_7335,Sceptonia nigra,Sceptonia nigra,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia nigra,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3450,FungusGnats,Dip_7336,Sceptonia pilosa,Sceptonia pilosa,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia pilosa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3395,FungusGnats,Dip_7337,Sceptonia pughi,Sceptonia pughi,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia pughi,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3412,FungusGnats,Dip_7338,Sceptonia regni,Sceptonia regni,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia regni,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3477,FungusGnats,Dip_7339,Sceptonia tenuis,Sceptonia tenuis,INSECTS,TERR_INC,OTHER_INSECTS,Sceptonia tenuis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3316,FungusGnats,Dip_7374,Sciophila adamsi,Sciophila adamsi,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila adamsi,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3493,FungusGnats,Dip_7375,Sciophila antiqua,Sciophila antiqua,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila antiqua,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3473,FungusGnats,Dip_7376,Sciophila baltica,Sciophila baltica,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila baltica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3474,FungusGnats,Dip_7377,Sciophila buxtoni,Sciophila buxtoni,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila buxtoni,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3215,FungusGnats,Dip_7380,Sciophila fenestella,Sciophila fenestella,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila fenestella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3472,FungusGnats,Dip_7381,Sciophila fridolini,Sciophila fridolini,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila fridolini,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3187,FungusGnats,Dip_7382,Sciophila geniculata,Sciophila geniculata,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila geniculata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3391,FungusGnats,Dip_7383,Sciophila hirta,Sciophila hirta,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila hirta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3346,FungusGnats,Dip_7384,Sciophila interrupta,Sciophila interrupta,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila interrupta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3219,FungusGnats,Dip_7385,Sciophila krysheni,Sciophila krysheni,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila krysheni,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3302,FungusGnats,Dip_7386,Sciophila limbatella,Sciophila limbatella,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila limbatella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3384,FungusGnats,Dip_7387,Sciophila lutea,Sciophila lutea,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila lutea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3288,FungusGnats,Dip_7388,Sciophila nigronitida,Sciophila nigronitida,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila nigronitida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3393,FungusGnats,Dip_7389,Sciophila nonnisilva,Sciophila nonnisilva,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila nonnisilva,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3438,FungusGnats,Dip_7391,Sciophila plurisetosa,Sciophila plurisetosa,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila plurisetosa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3490,FungusGnats,Dip_7392,Sciophila pomacea,Sciophila pomacea,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila pomacea,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3226,FungusGnats,Dip_7393,Sciophila rufa,Sciophila rufa,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila rufa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3451,FungusGnats,Dip_7395,Sciophila thoracica,Sciophila thoracica,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila thoracica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3373,FungusGnats,Dip_7396,Sciophila varia,Sciophila varia,INSECTS,TERR_INC,OTHER_INSECTS,Sciophila varia,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3114,FungusGnats,Dip_7542,Speolepta leptogaster,Speolepta leptogaster,INSECTS,TERR_INC,OTHER_INSECTS,Speolepta leptogaster,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3102,FungusGnats,Dip_7642,Stigmatomeria crassicornis,Stigmatomeria crassicornis,INSECTS,TERR_INC,OTHER_INSECTS,Stigmatomeria crassicornis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3024,FungusGnats,Dip_7716,Symmerus annulatus,Symmerus annulatus,INSECTS,TERR_INC,OTHER_INSECTS,Symmerus annulatus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3485,FungusGnats,Dip_7717,Symmerus nobilis,Symmerus nobilis,INSECTS,TERR_INC,OTHER_INSECTS,Symmerus nobilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3138,FungusGnats,Dip_7737,Synapha fasciata,Synapha fasciata,INSECTS,TERR_INC,OTHER_INSECTS,Synapha fasciata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3090,FungusGnats,Dip_7738,Synapha vitripennis,Synapha vitripennis,INSECTS,TERR_INC,OTHER_INSECTS,Synapha vitripennis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3460,FungusGnats,Dip_9076,Synplasta exclusa,Synplasta exclusa,INSECTS,TERR_INC,OTHER_INSECTS,Synplasta exclusa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3055,FungusGnats,Dip_7748,Synplasta gracilis,Synplasta gracilis,INSECTS,TERR_INC,OTHER_INSECTS,Synplasta gracilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3371,FungusGnats,Dip_7749,Synplasta ingeniosa,Synplasta ingeniosa,INSECTS,TERR_INC,OTHER_INSECTS,Synplasta ingeniosa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3436,FungusGnats,Dip_7750,Synplasta rufilatera,Synplasta rufilatera,INSECTS,TERR_INC,OTHER_INSECTS,Synplasta rufilatera,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3261,FungusGnats,Dip_7752,Syntemna hungarica,Syntemna hungarica,INSECTS,TERR_INC,OTHER_INSECTS,Syntemna hungarica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3419,FungusGnats,Dip_7753,Syntemna nitidula,Syntemna nitidula,INSECTS,TERR_INC,OTHER_INSECTS,Syntemna nitidula,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3514,FungusGnats,Dip_7755,Syntemna stylata,Syntemna stylata,INSECTS,TERR_INC,OTHER_INSECTS,Syntemna stylata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3423,FungusGnats,Dip_7868,Tarnania dziedzickii,Tarnania dziedzickii,INSECTS,TERR_INC,OTHER_INSECTS,Tarnania dziedzickii,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3126,FungusGnats,Dip_7869,Tarnania fenestralis,Tarnania fenestralis,INSECTS,TERR_INC,OTHER_INSECTS,Tarnania fenestralis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3123,FungusGnats,Dip_7870,Tarnania nemoralis,Tarnania nemoralis,INSECTS,TERR_INC,OTHER_INSECTS,Tarnania nemoralis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3258,FungusGnats,Dip_7871,Tarnania tarnanii,Tarnania tarnanii,INSECTS,TERR_INC,OTHER_INSECTS,Tarnania tarnanii,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3106,FungusGnats,Dip_7965,Tetragoneura sylvatica,Tetragoneura sylvatica,INSECTS,TERR_INC,OTHER_INSECTS,Tetragoneura sylvatica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3347,FungusGnats,Dip_8199,Trichonta apicalis,Trichonta apicalis,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta apicalis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3174,FungusGnats,Dip_8200,Trichonta atricauda,Trichonta atricauda,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta atricauda,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3491,FungusGnats,Dip_8201,Trichonta bicolor,Trichonta bicolor,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta bicolor,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3303,FungusGnats,Dip_8202,Trichonta brigantia,Trichonta brigantia,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta brigantia,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3180,FungusGnats,Dip_8203,Trichonta clavigera,Trichonta clavigera,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta clavigera,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3073,FungusGnats,Dip_8204,Trichonta falcata,Trichonta falcata,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta falcata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3457,FungusGnats,Dip_8205,Trichonta flavicauda,Trichonta flavicauda,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta flavicauda,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3244,FungusGnats,Dip_8206,Trichonta foeda,Trichonta foeda,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta foeda,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3142,FungusGnats,Dip_8207,Trichonta fragilis,Trichonta fragilis,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta fragilis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3169,FungusGnats,Dip_8209,Trichonta hamata,Trichonta hamata,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta hamata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3480,FungusGnats,Dip_8210,Trichonta icenica,Trichonta icenica,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta icenica,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3133,FungusGnats,Dip_8211,Trichonta melanura,Trichonta melanura,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta melanura,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3367,FungusGnats,Dip_8212,Trichonta nigritula,Trichonta nigritula,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta nigritula,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3332,FungusGnats,Dip_8214,Trichonta subfusca,Trichonta subfusca,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta subfusca,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3322,FungusGnats,Dip_8215,Trichonta submaculata,Trichonta submaculata,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta submaculata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3197,FungusGnats,Dip_8216,Trichonta terminalis,Trichonta terminalis,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta terminalis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3301,FungusGnats,Dip_8217,Trichonta venosa,Trichonta venosa,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta venosa,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3242,FungusGnats,Dip_8218,Trichonta vitta,Trichonta vitta,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta vitta,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3205,FungusGnats,Dip_8219,Trichonta vulcani,Trichonta vulcani,INSECTS,TERR_INC,OTHER_INSECTS,Trichonta vulcani,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3435,FungusGnats,Dip_8234,Trichosia splendens,Trichosia splendens,INSECTS,TERR_INC,OTHER_INSECTS,Trichosia splendens,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,yes
3437,FungusGnats,Dip_8326,Urytalpa atriceps,Urytalpa atriceps,INSECTS,TERR_INC,OTHER_INSECTS,Urytalpa atriceps,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3259,FungusGnats,Dip_8328,Urytalpa dorsalis,Urytalpa dorsalis,INSECTS,TERR_INC,OTHER_INSECTS,Urytalpa dorsalis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3498,FungusGnats,Dip_8327,Urytalpa macrocera,Urytalpa macrocera,INSECTS,TERR_INC,OTHER_INSECTS,Urytalpa macrocera,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3224,FungusGnats,Dip_8453,Zygomyia humeralis,Zygomyia humeralis,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia humeralis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3342,FungusGnats,Dip_8454,Zygomyia kiddi,Zygomyia kiddi,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia kiddi,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3465,FungusGnats,Dip_9101,Zygomyia matilei,Zygomyia matilei,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia matilei,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3280,FungusGnats,Dip_8455,Zygomyia notata,Zygomyia notata,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia notata,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3009,FungusGnats,Dip_8456,Zygomyia pictipennis,Zygomyia pictipennis,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia pictipennis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3113,FungusGnats,Dip_8457,Zygomyia pseudohumeralis,Zygomyia pseudohumeralis,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia pseudohumeralis,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3245,FungusGnats,Dip_8458,Zygomyia semifusca,Zygomyia semifusca,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia semifusca,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3286,FungusGnats,Dip_8459,Zygomyia valeriae,Zygomyia valeriae,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia valeriae,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3079,FungusGnats,Dip_8460,Zygomyia valida,Zygomyia valida,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia valida,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3210,FungusGnats,Dip_8461,Zygomyia vara,Zygomyia vara,INSECTS,TERR_INC,OTHER_INSECTS,Zygomyia vara,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3656,Gelechiids,Lep_3565,Acompsia cinerella,Lep_3565,INSECTS,TERR_DEC,LEPIDOPTERA,Acompsia cinerella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3661,Gelechiids,Lep_3583,Acompsia schmidtiellus,Lep_3583,INSECTS,TERR_DEC,LEPIDOPTERA,Acompsia schmidtiellus,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
3564,Gelechiids,Lep_3298,Altenia scriptella,Lep_3298,INSECTS,TERR_DEC,LEPIDOPTERA,Altenia scriptella,TERRESTRIAL_INVERTS,TERRESTRIAL_INSECTS,no
