,SPECIES,SPECIES_NAME,GROUP,MAJOR_ORDER
5239,Elatine hexandra,Elatine hexandra,VascPlants,FRESHWATER_SPECIES
5240,Elatine hydropiper,Elatine hydropiper,VascPlants,FRESHWATER_SPECIES
5241,Eleocharis acicularis,Eleocharis acicularis,VascPlants,FRESHWATER_SPECIES
5242,Eleocharis multicaulis,Eleocharis multicaulis,VascPlants,FRESHWATER_SPECIES
5243,Eleocharis palustris,Eleocharis palustris,VascPlants,VASCULAR_PLANTS
5244,Eleocharis parvula,Eleocharis parvula,VascPlants,VASCULAR_PLANTS
5245,Eleocharis quinqueflora,Eleocharis quinqueflora,VascPlants,VASCULAR_PLANTS
5246,Eleocharis uniglumis,Eleocharis uniglumis,VascPlants,VASCULAR_PLANTS
5247,Eleogiton fluitans,Eleogiton fluitans,VascPlants,VASCULAR_PLANTS
5248,Elymus caninus,Elymus caninus,VascPlants,VASCULAR_PLANTS
5249,Elytrigia atherica,Elytrigia atherica,VascPlants,VASCULAR_PLANTS
5250,Elytrigia juncea,Elytrigia juncea,VascPlants,VASCULAR_PLANTS
5251,Elytrigia repens,Elytrigia repens,VascPlants,VASCULAR_PLANTS
5252,Empetrum nigrum,Empetrum nigrum,VascPlants,VASCULAR_PLANTS
5253,Epilobium alsinifolium,Epilobium alsinifolium,VascPlants,VASCULAR_PLANTS
5254,Epilobium anagallidifolium,Epilobium anagallidifolium,VascPlants,VASCULAR_PLANTS
5255,Epilobium hirsutum,Epilobium hirsutum,VascPlants,FRESHWATER_SPECIES
5256,Epilobium lanceolatum,Epilobium lanceolatum,VascPlants,VASCULAR_PLANTS
5257,Epilobium montanum,Epilobium montanum,VascPlants,VASCULAR_PLANTS
5258,Epilobium obscurum,Epilobium obscurum,VascPlants,FRESHWATER_SPECIES
5259,Epilobium palustre,Epilobium palustre,VascPlants,FRESHWATER_SPECIES
5260,Epilobium parviflorum,Epilobium parviflorum,VascPlants,VASCULAR_PLANTS
5261,Epilobium roseum,Epilobium roseum,VascPlants,FRESHWATER_SPECIES
5262,Epilobium tetragonum,Epilobium tetragonum,VascPlants,VASCULAR_PLANTS
5263,Epipactis atrorubens,Epipactis atrorubens,VascPlants,VASCULAR_PLANTS
5264,Epipactis helleborine,Epipactis helleborine,VascPlants,VASCULAR_PLANTS
5265,Epipactis leptochila,Epipactis leptochila,VascPlants,VASCULAR_PLANTS
5266,Epipactis palustris,Epipactis palustris,VascPlants,VASCULAR_PLANTS
5267,Epipactis phyllanthes,Epipactis phyllanthes,VascPlants,VASCULAR_PLANTS
5268,Epipactis purpurata,Epipactis purpurata,VascPlants,VASCULAR_PLANTS
5269,Equisetum arvense,Equisetum arvense,VascPlants,VASCULAR_PLANTS
5270,Equisetum fluviatile,Equisetum fluviatile,VascPlants,VASCULAR_PLANTS
5271,Equisetum hyemale,Equisetum hyemale,VascPlants,FRESHWATER_SPECIES
5272,Equisetum palustre,Equisetum palustre,VascPlants,VASCULAR_PLANTS
5273,Equisetum pratense,Equisetum pratense,VascPlants,VASCULAR_PLANTS
5274,Equisetum sylvaticum,Equisetum sylvaticum,VascPlants,VASCULAR_PLANTS
5275,Equisetum telmateia,Equisetum telmateia,VascPlants,VASCULAR_PLANTS
5276,Equisetum variegatum,Equisetum variegatum,VascPlants,VASCULAR_PLANTS
5277,Erica ciliaris,Erica ciliaris,VascPlants,VASCULAR_PLANTS
5278,Erica cinerea,Erica cinerea,VascPlants,VASCULAR_PLANTS
5279,Erica tetralix,Erica tetralix,VascPlants,VASCULAR_PLANTS
5280,Erica vagans,Erica vagans,VascPlants,VASCULAR_PLANTS
5281,Erigeron acris,Erigeron acris,VascPlants,VASCULAR_PLANTS
5282,Erigeron borealis,Erigeron borealis,VascPlants,VASCULAR_PLANTS
5283,Eriocaulon aquaticum,Eriocaulon aquaticum,VascPlants,FRESHWATER_SPECIES
5284,Eriophorum angustifolium,Eriophorum angustifolium,VascPlants,VASCULAR_PLANTS
5285,Eriophorum gracile,Eriophorum gracile,VascPlants,VASCULAR_PLANTS
5286,Eriophorum latifolium,Eriophorum latifolium,VascPlants,VASCULAR_PLANTS
5287,Eriophorum vaginatum,Eriophorum vaginatum,VascPlants,VASCULAR_PLANTS
5288,Erodium cicutarium agg.,Erodium cicutarium agg.,VascPlants,VASCULAR_PLANTS
5289,Erodium maritimum,Erodium maritimum,VascPlants,VASCULAR_PLANTS
5290,Erophila glabrescens,Erophila glabrescens,VascPlants,VASCULAR_PLANTS
5291,Erophila majuscula,Erophila majuscula,VascPlants,VASCULAR_PLANTS
5292,Erophila verna s.l.,Erophila verna s.l.,VascPlants,VASCULAR_PLANTS
5293,Eryngium maritimum,Eryngium maritimum,VascPlants,VASCULAR_PLANTS
5294,Erysimum cheiranthoides,Erysimum cheiranthoides,VascPlants,VASCULAR_PLANTS
5295,Erysimum cheiri,Erysimum cheiri,VascPlants,VASCULAR_PLANTS
5296,Euonymus europaeus,Euonymus europaeus,VascPlants,VASCULAR_PLANTS
5297,Eupatorium cannabinum,Eupatorium cannabinum,VascPlants,VASCULAR_PLANTS
5298,Euphorbia amygdaloides,Euphorbia amygdaloides,VascPlants,VASCULAR_PLANTS
5299,Euphorbia helioscopia,Euphorbia helioscopia,VascPlants,VASCULAR_PLANTS
5300,Euphorbia lathyris,Euphorbia lathyris,VascPlants,VASCULAR_PLANTS
5301,Euphorbia paralias,Euphorbia paralias,VascPlants,VASCULAR_PLANTS
5302,Euphorbia peplus,Euphorbia peplus,VascPlants,VASCULAR_PLANTS
5303,Euphorbia portlandica,Euphorbia portlandica,VascPlants,VASCULAR_PLANTS
5304,Euphorbia stricta,Euphorbia stricta,VascPlants,VASCULAR_PLANTS
5305,Euphrasia officinalis MOHagg,Euphrasia officinalis MOHagg,VascPlants,VASCULAR_PLANTS
5306,Fagus sylvatica,Fagus sylvatica,VascPlants,VASCULAR_PLANTS
5307,Fallopia dumetorum,Fallopia dumetorum,VascPlants,VASCULAR_PLANTS
5308,Festuca altissima,Festuca altissima,VascPlants,VASCULAR_PLANTS
5309,Festuca arenaria,Festuca arenaria,VascPlants,VASCULAR_PLANTS
5310,Festuca ovina,Festuca ovina,VascPlants,VASCULAR_PLANTS
5311,Festuca ovina agg.,Festuca ovina agg.,VascPlants,VASCULAR_PLANTS
5312,Festuca rubra agg.,Festuca rubra agg.,VascPlants,VASCULAR_PLANTS
5313,Festuca vivipara,Festuca vivipara,VascPlants,VASCULAR_PLANTS
5314,Ficaria verna,Ficaria verna,VascPlants,VASCULAR_PLANTS
5315,Filago lutescens,Filago lutescens,VascPlants,VASCULAR_PLANTS
5316,Filago minima,Filago minima,VascPlants,VASCULAR_PLANTS
5317,Filago vulgaris,Filago vulgaris,VascPlants,VASCULAR_PLANTS
5318,Filipendula ulmaria,Filipendula ulmaria,VascPlants,VASCULAR_PLANTS
5319,Filipendula vulgaris,Filipendula vulgaris,VascPlants,VASCULAR_PLANTS
5320,Fragaria vesca,Fragaria vesca,VascPlants,VASCULAR_PLANTS
5321,Frangula alnus,Frangula alnus,VascPlants,VASCULAR_PLANTS
5322,Frankenia laevis,Frankenia laevis,VascPlants,VASCULAR_PLANTS
5323,Fraxinus excelsior,Fraxinus excelsior,VascPlants,VASCULAR_PLANTS
5324,Fritillaria meleagris,Fritillaria meleagris,VascPlants,VASCULAR_PLANTS
5325,Fumaria bastardii,Fumaria bastardii,VascPlants,VASCULAR_PLANTS
5326,Fumaria capreolata,Fumaria capreolata,VascPlants,VASCULAR_PLANTS
5327,Fumaria densiflora,Fumaria densiflora,VascPlants,VASCULAR_PLANTS
5328,Fumaria muralis,Fumaria muralis,VascPlants,VASCULAR_PLANTS
5329,Fumaria occidentalis,Fumaria occidentalis,VascPlants,VASCULAR_PLANTS
5330,Fumaria officinalis,Fumaria officinalis,VascPlants,VASCULAR_PLANTS
5331,Fumaria purpurea,Fumaria purpurea,VascPlants,VASCULAR_PLANTS
5332,Gagea lutea,Gagea lutea,VascPlants,FRESHWATER_SPECIES
5333,Galeopsis speciosa,Galeopsis speciosa,VascPlants,VASCULAR_PLANTS
5334,Galeopsis tetrahit agg.,Galeopsis tetrahit agg.,VascPlants,VASCULAR_PLANTS
5335,Galium album,Galium album,VascPlants,VASCULAR_PLANTS
5336,Galium aparine,Galium aparine,VascPlants,VASCULAR_PLANTS
5337,Galium boreale,Galium boreale,VascPlants,VASCULAR_PLANTS
5338,Galium constrictum,Galium constrictum,VascPlants,FRESHWATER_SPECIES
5339,Galium odoratum,Galium odoratum,VascPlants,VASCULAR_PLANTS
5340,Galium palustre,Galium palustre,VascPlants,VASCULAR_PLANTS
5341,Galium parisiense,Galium parisiense,VascPlants,VASCULAR_PLANTS
5342,Galium pumilum,Galium pumilum,VascPlants,VASCULAR_PLANTS
5343,Galium saxatile,Galium saxatile,VascPlants,VASCULAR_PLANTS
5344,Galium sterneri,Galium sterneri,VascPlants,VASCULAR_PLANTS
5345,Galium uliginosum,Galium uliginosum,VascPlants,VASCULAR_PLANTS
5346,Galium verum,Galium verum,VascPlants,VASCULAR_PLANTS
5347,Gastridium ventricosum,Gastridium ventricosum,VascPlants,VASCULAR_PLANTS
5348,Gaudinia fragilis,Gaudinia fragilis,VascPlants,VASCULAR_PLANTS
5349,Genista anglica,Genista anglica,VascPlants,VASCULAR_PLANTS
5350,Genista pilosa,Genista pilosa,VascPlants,VASCULAR_PLANTS
5351,Genista tinctoria,Genista tinctoria,VascPlants,VASCULAR_PLANTS
5352,Gentiana pneumonanthe,Gentiana pneumonanthe,VascPlants,VASCULAR_PLANTS
5353,Gentiana verna,Gentiana verna,VascPlants,VASCULAR_PLANTS
5354,Gentianella amarella,Gentianella amarella,VascPlants,VASCULAR_PLANTS
5355,Gentianella anglica,Gentianella anglica,VascPlants,VASCULAR_PLANTS
5356,Gentianella campestris,Gentianella campestris,VascPlants,VASCULAR_PLANTS
5357,Gentianella germanica,Gentianella germanica,VascPlants,VASCULAR_PLANTS
5358,Geranium columbinum,Geranium columbinum,VascPlants,VASCULAR_PLANTS
5359,Geranium lucidum,Geranium lucidum,VascPlants,VASCULAR_PLANTS
5360,Geranium molle,Geranium molle,VascPlants,VASCULAR_PLANTS
5361,Geranium pratense,Geranium pratense,VascPlants,VASCULAR_PLANTS
5362,Geranium purpureum,Geranium purpureum,VascPlants,VASCULAR_PLANTS
5363,Geranium pusillum,Geranium pusillum,VascPlants,VASCULAR_PLANTS
5364,Geranium robertianum,Geranium robertianum,VascPlants,VASCULAR_PLANTS
5365,Geranium rotundifolium,Geranium rotundifolium,VascPlants,VASCULAR_PLANTS
5366,Geranium sanguineum,Geranium sanguineum,VascPlants,VASCULAR_PLANTS
5367,Geranium sylvaticum,Geranium sylvaticum,VascPlants,VASCULAR_PLANTS
5368,Geum rivale,Geum rivale,VascPlants,VASCULAR_PLANTS
5369,Geum urbanum,Geum urbanum,VascPlants,VASCULAR_PLANTS
5370,Gladiolus illyricus,Gladiolus illyricus,VascPlants,VASCULAR_PLANTS
5371,Glaucium flavum,Glaucium flavum,VascPlants,VASCULAR_PLANTS
5372,Glaux maritima,Glaux maritima,VascPlants,VASCULAR_PLANTS
5373,Glebionis segetum,Glebionis segetum,VascPlants,VASCULAR_PLANTS
5374,Glechoma hederacea,Glechoma hederacea,VascPlants,VASCULAR_PLANTS
5375,Glyceria declinata,Glyceria declinata,VascPlants,FRESHWATER_SPECIES
5376,Glyceria fluitans s.s.,Glyceria fluitans s.s.,VascPlants,VASCULAR_PLANTS
5377,Glyceria maxima,Glyceria maxima,VascPlants,VASCULAR_PLANTS
5378,Glyceria notata,Glyceria notata,VascPlants,FRESHWATER_SPECIES
5379,Gnaphalium supinum,Gnaphalium supinum,VascPlants,VASCULAR_PLANTS
5380,Gnaphalium sylvaticum,Gnaphalium sylvaticum,VascPlants,VASCULAR_PLANTS
5381,Gnaphalium uliginosum,Gnaphalium uliginosum,VascPlants,FRESHWATER_SPECIES
5382,Goodyera repens,Goodyera repens,VascPlants,VASCULAR_PLANTS
5383,Groenlandia densa,Groenlandia densa,VascPlants,FRESHWATER_SPECIES
5384,Gymnadenia conopsea,Gymnadenia conopsea,VascPlants,VASCULAR_PLANTS
5385,Gymnocarpium dryopteris,Gymnocarpium dryopteris,VascPlants,VASCULAR_PLANTS
5386,Gymnocarpium robertianum,Gymnocarpium robertianum,VascPlants,VASCULAR_PLANTS
5387,Hammarbya paludosa,Hammarbya paludosa,VascPlants,VASCULAR_PLANTS
5388,Hedera helix,Hedera helix,VascPlants,VASCULAR_PLANTS
5389,Helianthemum apenninum,Helianthemum apenninum,VascPlants,VASCULAR_PLANTS
5390,Helianthemum nummularium,Helianthemum nummularium,VascPlants,VASCULAR_PLANTS
5391,Helianthemum oelandicum,Helianthemum oelandicum,VascPlants,VASCULAR_PLANTS
5392,Helleborus foetidus,Helleborus foetidus,VascPlants,VASCULAR_PLANTS
5393,Helleborus viridis,Helleborus viridis,VascPlants,VASCULAR_PLANTS
5394,Helminthotheca echioides,Helminthotheca echioides,VascPlants,VASCULAR_PLANTS
5395,Heracleum sphondylium,Heracleum sphondylium,VascPlants,VASCULAR_PLANTS
5396,Herminium monorchis,Herminium monorchis,VascPlants,VASCULAR_PLANTS
5397,Herniaria ciliolata,Herniaria ciliolata,VascPlants,VASCULAR_PLANTS
5398,Herniaria glabra,Herniaria glabra,VascPlants,VASCULAR_PLANTS
5399,Hierochloe odorata,Hierochloe odorata,VascPlants,FRESHWATER_SPECIES
5400,Himantoglossum hircinum,Himantoglossum hircinum,VascPlants,VASCULAR_PLANTS
5401,Hippocrepis comosa,Hippocrepis comosa,VascPlants,VASCULAR_PLANTS
5402,Hippophae rhamnoides,Hippophae rhamnoides,VascPlants,VASCULAR_PLANTS
5403,Hippuris vulgaris,Hippuris vulgaris,VascPlants,FRESHWATER_SPECIES
5404,Holcus lanatus,Holcus lanatus,VascPlants,VASCULAR_PLANTS
5405,Holcus mollis,Holcus mollis,VascPlants,VASCULAR_PLANTS
5406,Honckenya peploides,Honckenya peploides,VascPlants,VASCULAR_PLANTS
5407,Hordelymus europaeus,Hordelymus europaeus,VascPlants,VASCULAR_PLANTS
5408,Hordeum marinum,Hordeum marinum,VascPlants,VASCULAR_PLANTS
5409,Hordeum murinum,Hordeum murinum,VascPlants,VASCULAR_PLANTS
5410,Hordeum secalinum,Hordeum secalinum,VascPlants,VASCULAR_PLANTS
5411,Hornungia petraea,Hornungia petraea,VascPlants,VASCULAR_PLANTS
5412,Hottonia palustris,Hottonia palustris,VascPlants,FRESHWATER_SPECIES
5413,Humulus lupulus,Humulus lupulus,VascPlants,VASCULAR_PLANTS
5414,Huperzia selago,Huperzia selago,VascPlants,VASCULAR_PLANTS
5415,Hyacinthoides non-scripta,Hyacinthoides non-scripta,VascPlants,VASCULAR_PLANTS
5416,Hydrocharis morsus-ranae,Hydrocharis morsus-ranae,VascPlants,FRESHWATER_SPECIES
5417,Hydrocotyle vulgaris,Hydrocotyle vulgaris,VascPlants,VASCULAR_PLANTS
5418,Hymenophyllum tunbrigense,Hymenophyllum tunbrigense,VascPlants,VASCULAR_PLANTS
5419,Hymenophyllum wilsonii,Hymenophyllum wilsonii,VascPlants,VASCULAR_PLANTS
5420,Hypericum androsaemum,Hypericum androsaemum,VascPlants,VASCULAR_PLANTS
5421,Hypericum elodes,Hypericum elodes,VascPlants,VASCULAR_PLANTS
5422,Hypericum hirsutum,Hypericum hirsutum,VascPlants,VASCULAR_PLANTS
5423,Hypericum humifusum,Hypericum humifusum,VascPlants,VASCULAR_PLANTS
5424,Hypericum linariifolium,Hypericum linariifolium,VascPlants,VASCULAR_PLANTS
5425,Hypericum maculatum,Hypericum maculatum,VascPlants,VASCULAR_PLANTS
5426,Hypericum montanum,Hypericum montanum,VascPlants,VASCULAR_PLANTS
5427,Hypericum perforatum,Hypericum perforatum,VascPlants,VASCULAR_PLANTS
5428,Hypericum pulchrum,Hypericum pulchrum,VascPlants,VASCULAR_PLANTS
5429,Hypericum tetrapterum,Hypericum tetrapterum,VascPlants,VASCULAR_PLANTS
5430,Hypericum undulatum,Hypericum undulatum,VascPlants,VASCULAR_PLANTS
5431,Hypochaeris glabra,Hypochaeris glabra,VascPlants,VASCULAR_PLANTS
5432,Hypochaeris maculata,Hypochaeris maculata,VascPlants,VASCULAR_PLANTS
5433,Hypochaeris radicata,Hypochaeris radicata,VascPlants,VASCULAR_PLANTS
5434,Hypopitys monotropa,Hypopitys monotropa,VascPlants,VASCULAR_PLANTS
5435,Iberis amara,Iberis amara,VascPlants,VASCULAR_PLANTS
5436,Ilex aquifolium,Ilex aquifolium,VascPlants,VASCULAR_PLANTS
5437,Illecebrum verticillatum,Illecebrum verticillatum,VascPlants,FRESHWATER_SPECIES
5438,Inula conyzae,Inula conyzae,VascPlants,VASCULAR_PLANTS
5439,Inula crithmoides,Inula crithmoides,VascPlants,VASCULAR_PLANTS
5440,Inula helenium,Inula helenium,VascPlants,VASCULAR_PLANTS
5441,Iris foetidissima,Iris foetidissima,VascPlants,VASCULAR_PLANTS
5442,Iris pseudacorus,Iris pseudacorus,VascPlants,VASCULAR_PLANTS
5443,Isoetes echinospora,Isoetes echinospora,VascPlants,FRESHWATER_SPECIES
5444,Isoetes histrix,Isoetes histrix,VascPlants,VASCULAR_PLANTS
5445,Isoetes lacustris,Isoetes lacustris,VascPlants,FRESHWATER_SPECIES
5446,Isolepis cernua,Isolepis cernua,VascPlants,VASCULAR_PLANTS
5447,Isolepis setacea,Isolepis setacea,VascPlants,FRESHWATER_SPECIES
5448,Jasione montana,Jasione montana,VascPlants,VASCULAR_PLANTS
5449,Juncus acutiflorus,Juncus acutiflorus,VascPlants,VASCULAR_PLANTS
5450,Juncus acutus,Juncus acutus,VascPlants,VASCULAR_PLANTS
5451,Juncus alpinoarticulatus,Juncus alpinoarticulatus,VascPlants,VASCULAR_PLANTS
5452,Juncus articulatus,Juncus articulatus,VascPlants,VASCULAR_PLANTS
5453,Juncus balticus,Juncus balticus,VascPlants,VASCULAR_PLANTS
5454,Juncus biglumis,Juncus biglumis,VascPlants,VASCULAR_PLANTS
5455,Juncus bufonius s.l.,Juncus bufonius s.l.,VascPlants,VASCULAR_PLANTS
5456,Juncus bulbosus,Juncus bulbosus,VascPlants,FRESHWATER_SPECIES
5457,Juncus capitatus,Juncus capitatus,VascPlants,VASCULAR_PLANTS
5458,Juncus castaneus,Juncus castaneus,VascPlants,VASCULAR_PLANTS
5459,Juncus compressus,Juncus compressus,VascPlants,VASCULAR_PLANTS
5460,Juncus conglomeratus,Juncus conglomeratus,VascPlants,VASCULAR_PLANTS
5461,Juncus effusus,Juncus effusus,VascPlants,VASCULAR_PLANTS
5462,Juncus filiformis,Juncus filiformis,VascPlants,FRESHWATER_SPECIES
5463,Juncus gerardii,Juncus gerardii,VascPlants,VASCULAR_PLANTS
5464,Juncus inflexus,Juncus inflexus,VascPlants,VASCULAR_PLANTS
5465,Juncus maritimus,Juncus maritimus,VascPlants,VASCULAR_PLANTS
5466,Juncus pygmaeus,Juncus pygmaeus,VascPlants,VASCULAR_PLANTS
5467,Juncus squarrosus,Juncus squarrosus,VascPlants,VASCULAR_PLANTS
5468,Juncus subnodulosus,Juncus subnodulosus,VascPlants,VASCULAR_PLANTS
5469,Juncus trifidus,Juncus trifidus,VascPlants,VASCULAR_PLANTS
5470,Juncus triglumis,Juncus triglumis,VascPlants,VASCULAR_PLANTS
5471,Juniperus communis,Juniperus communis,VascPlants,VASCULAR_PLANTS
5472,Kalmia procumbens,Kalmia procumbens,VascPlants,VASCULAR_PLANTS
5473,Kickxia elatine,Kickxia elatine,VascPlants,VASCULAR_PLANTS
5474,Knautia arvensis,Knautia arvensis,VascPlants,VASCULAR_PLANTS
5475,Kobresia simpliciuscula,Kobresia simpliciuscula,VascPlants,VASCULAR_PLANTS
5476,Koeleria macrantha s.s.,Koeleria macrantha s.s.,VascPlants,VASCULAR_PLANTS
5477,Koeleria vallesiana,Koeleria vallesiana,VascPlants,VASCULAR_PLANTS
5478,Koenigia islandica,Koenigia islandica,VascPlants,VASCULAR_PLANTS
5479,Lactuca serriola,Lactuca serriola,VascPlants,VASCULAR_PLANTS
5480,Lactuca virosa,Lactuca virosa,VascPlants,VASCULAR_PLANTS
5481,Lamiastrum galeobdolon,Lamiastrum galeobdolon,VascPlants,VASCULAR_PLANTS
5482,Lamium amplexicaule,Lamium amplexicaule,VascPlants,VASCULAR_PLANTS
5483,Lamium hybridum,Lamium hybridum,VascPlants,VASCULAR_PLANTS
5484,Lapsana communis,Lapsana communis,VascPlants,VASCULAR_PLANTS
5485,Lathraea squamaria,Lathraea squamaria,VascPlants,VASCULAR_PLANTS
5486,Lathyrus aphaca,Lathyrus aphaca,VascPlants,VASCULAR_PLANTS
5487,Lathyrus japonicus,Lathyrus japonicus,VascPlants,VASCULAR_PLANTS
5488,Lathyrus linifolius,Lathyrus linifolius,VascPlants,VASCULAR_PLANTS
5489,Lathyrus nissolia,Lathyrus nissolia,VascPlants,VASCULAR_PLANTS
5490,Lathyrus palustris,Lathyrus palustris,VascPlants,VASCULAR_PLANTS
5491,Lathyrus pratensis,Lathyrus pratensis,VascPlants,VASCULAR_PLANTS
5492,Lathyrus sylvestris,Lathyrus sylvestris,VascPlants,VASCULAR_PLANTS
5493,Leersia oryzoides,Leersia oryzoides,VascPlants,FRESHWATER_SPECIES
5494,Lemna gibba,Lemna gibba,VascPlants,FRESHWATER_SPECIES
5495,Lemna minor,Lemna minor,VascPlants,FRESHWATER_SPECIES
5496,Lemna trisulca,Lemna trisulca,VascPlants,FRESHWATER_SPECIES
5497,Leontodon hispidus,Leontodon hispidus,VascPlants,VASCULAR_PLANTS
5498,Leontodon saxatilis,Leontodon saxatilis,VascPlants,VASCULAR_PLANTS
5499,Lepidium campestre,Lepidium campestre,VascPlants,VASCULAR_PLANTS
5500,Lepidium coronopus,Lepidium coronopus,VascPlants,VASCULAR_PLANTS
5501,Lepidium heterophyllum,Lepidium heterophyllum,VascPlants,VASCULAR_PLANTS
5502,Lepidium latifolium,Lepidium latifolium,VascPlants,VASCULAR_PLANTS
5503,Lepidium ruderale,Lepidium ruderale,VascPlants,VASCULAR_PLANTS
5504,Leucanthemum vulgare,Leucanthemum vulgare,VascPlants,VASCULAR_PLANTS
5505,Leucojum aestivum,Leucojum aestivum,VascPlants,VASCULAR_PLANTS
5506,Leymus arenarius,Leymus arenarius,VascPlants,VASCULAR_PLANTS
5507,Ligusticum scoticum,Ligusticum scoticum,VascPlants,VASCULAR_PLANTS
5508,Ligustrum vulgare,Ligustrum vulgare,VascPlants,VASCULAR_PLANTS
5509,Limonium bellidifolium,Limonium bellidifolium,VascPlants,VASCULAR_PLANTS
5510,Limonium binervosum agg.,Limonium binervosum agg.,VascPlants,VASCULAR_PLANTS
5511,Limonium humile,Limonium humile,VascPlants,VASCULAR_PLANTS
5512,Limonium vulgare,Limonium vulgare,VascPlants,VASCULAR_PLANTS
5513,Limosella aquatica,Limosella aquatica,VascPlants,FRESHWATER_SPECIES
5514,Linaria repens,Linaria repens,VascPlants,VASCULAR_PLANTS
5515,Linaria vulgaris,Linaria vulgaris,VascPlants,VASCULAR_PLANTS
5516,Linnaea borealis,Linnaea borealis,VascPlants,VASCULAR_PLANTS
5517,Linum bienne,Linum bienne,VascPlants,VASCULAR_PLANTS
5518,Linum catharticum,Linum catharticum,VascPlants,VASCULAR_PLANTS
5519,Linum perenne,Linum perenne,VascPlants,VASCULAR_PLANTS
5520,Liparis loeselii,Liparis loeselii,VascPlants,VASCULAR_PLANTS
5521,Lithospermum officinale,Lithospermum officinale,VascPlants,VASCULAR_PLANTS
5522,Lithospermum purpureocaeruleum,Lithospermum purpureocaeruleum,VascPlants,VASCULAR_PLANTS
5523,Littorella uniflora,Littorella uniflora,VascPlants,FRESHWATER_SPECIES
5524,Lobelia dortmanna,Lobelia dortmanna,VascPlants,FRESHWATER_SPECIES
5525,Lobelia urens,Lobelia urens,VascPlants,VASCULAR_PLANTS
5526,Lolium perenne,Lolium perenne,VascPlants,VASCULAR_PLANTS
5527,Lonicera periclymenum,Lonicera periclymenum,VascPlants,VASCULAR_PLANTS
5528,Lotus angustissimus,Lotus angustissimus,VascPlants,VASCULAR_PLANTS
5529,Lotus corniculatus,Lotus corniculatus,VascPlants,VASCULAR_PLANTS
5530,Lotus pedunculatus,Lotus pedunculatus,VascPlants,VASCULAR_PLANTS
5531,Lotus subbiflorus,Lotus subbiflorus,VascPlants,VASCULAR_PLANTS
5532,Lotus tenuis,Lotus tenuis,VascPlants,VASCULAR_PLANTS
5533,Ludwigia palustris,Ludwigia palustris,VascPlants,FRESHWATER_SPECIES
5534,Luronium natans,Luronium natans,VascPlants,FRESHWATER_SPECIES
5535,Luzula arcuata,Luzula arcuata,VascPlants,VASCULAR_PLANTS
5536,Luzula campestris,Luzula campestris,VascPlants,VASCULAR_PLANTS
5537,Luzula forsteri,Luzula forsteri,VascPlants,VASCULAR_PLANTS
5538,Luzula multiflora,Luzula multiflora,VascPlants,VASCULAR_PLANTS
5539,Luzula pilosa,Luzula pilosa,VascPlants,VASCULAR_PLANTS
5540,Luzula spicata,Luzula spicata,VascPlants,VASCULAR_PLANTS
5541,Luzula sylvatica,Luzula sylvatica,VascPlants,VASCULAR_PLANTS
5542,Lycopodiella inundata,Lycopodiella inundata,VascPlants,VASCULAR_PLANTS
5543,Lycopodium annotinum,Lycopodium annotinum,VascPlants,VASCULAR_PLANTS
5544,Lycopodium clavatum,Lycopodium clavatum,VascPlants,VASCULAR_PLANTS
5545,Lycopus europaeus,Lycopus europaeus,VascPlants,VASCULAR_PLANTS
5546,Lysimachia nemorum,Lysimachia nemorum,VascPlants,VASCULAR_PLANTS
5547,Lysimachia nummularia,Lysimachia nummularia,VascPlants,FRESHWATER_SPECIES
5548,Lysimachia thyrsiflora,Lysimachia thyrsiflora,VascPlants,FRESHWATER_SPECIES
5549,Lysimachia vulgaris,Lysimachia vulgaris,VascPlants,VASCULAR_PLANTS
